payment_id,trip_id,amount,payment_method,payment_status,payment_datetime
522,522,154.18,UPI,Success,2025-01-04 17:04:54
523,523,26.63,Card,Success,2025-01-04 17:04:36
524,524,214.1,Wallet,Success,2025-01-04 17:33:06
525,525,129.03,Wallet,Success,2025-01-04 17:03:00
526,526,63.59,Wallet,Success,2025-01-04 17:20:18
527,527,43.6,UPI,Success,2025-01-04 17:37:06
528,528,0.0,UPI,Not_Applicable,
529,529,162.98,UPI,Success,2025-01-04 17:53:54
530,530,193.48,Wallet,Success,2025-01-04 18:52:30
531,531,115.84,Wallet,Success,2025-01-04 18:27:54
532,532,0.0,Card,Not_Applicable,
533,533,286.39,Card,Success,2025-01-04 18:53:54
534,534,0.0,UPI,Not_Applicable,
535,535,0.0,UPI,Not_Applicable,
536,536,199.58,Cash,Success,2025-01-04 19:37:06
537,537,253.02,Wallet,Success,2025-01-04 19:09:00
538,538,0.0,UPI,Not_Applicable,
539,539,261.11,Cash,Success,2025-01-04 19:49:54
540,540,380.53,Wallet,Success,2025-01-04 19:45:54
541,541,49.61,UPI,Success,2025-01-04 19:26:00
542,542,328.67,UPI,Success,2025-01-04 19:57:18
543,543,344.39,UPI,Success,2025-01-04 20:03:12
544,544,368.48,UPI,Success,2025-01-04 20:05:54
545,545,0.0,Wallet,Not_Applicable,
546,546,409.57,Cash,Success,2025-01-04 20:32:48
547,547,630.36,Cash,Success,2025-01-04 20:54:24
548,548,119.95,Cash,Success,2025-01-04 20:12:00
549,549,51.88,Card,Success,2025-01-04 20:26:24
550,550,188.23,Card,Refunded,2025-01-04 20:29:42
551,551,298.16,Card,Success,2025-01-04 20:36:06
552,552,178.13,Cash,Success,2025-01-04 20:52:24
553,553,199.54,Wallet,Success,2025-01-04 21:20:48
554,554,46.95,Card,Success,2025-01-04 20:47:42
555,555,0.0,Card,Not_Applicable,
556,556,122.17,UPI,Success,2025-01-04 21:02:06
557,557,64.99,Wallet,Success,2025-01-04 20:51:54
558,558,64.19,Cash,Success,2025-01-04 21:29:06
559,559,109.15,Wallet,Success,2025-01-04 21:51:18
560,560,99.23,UPI,Success,2025-01-04 21:57:00
561,561,202.85,UPI,Success,2025-01-04 22:28:00
562,562,317.8,Cash,Success,2025-01-04 23:21:48
563,563,0.0,Wallet,Not_Applicable,
564,564,203.17,Cash,Failed,2025-01-05 00:15:48
565,565,0.0,Wallet,Not_Applicable,
566,566,0.0,UPI,Not_Applicable,
567,567,0.0,UPI,Not_Applicable,
568,568,0.0,UPI,Not_Applicable,
569,569,78.54,UPI,Success,2025-01-05 04:44:36
570,570,205.3,Cash,Success,2025-01-05 05:31:00
571,571,122.34,Card,Success,2025-01-05 06:11:24
572,572,262.49,Card,Success,2025-01-05 06:43:18
573,573,0.0,Wallet,Not_Applicable,
574,574,287.79,Card,Success,2025-01-05 07:42:00
575,575,0.0,UPI,Not_Applicable,
576,576,81.72,Card,Success,2025-01-05 07:47:24
577,577,113.53,Cash,Success,2025-01-05 08:24:48
578,578,98.36,Cash,Success,2025-01-05 08:37:18
579,579,133.46,Card,Success,2025-01-05 08:31:18
580,580,0.0,Card,Not_Applicable,
581,581,95.26,Cash,Success,2025-01-05 08:18:48
582,582,0.0,Card,Not_Applicable,
583,583,108.86,Card,Success,2025-01-05 08:37:06
584,584,181.7,Cash,Success,2025-01-05 08:29:18
585,585,281.63,Wallet,Success,2025-01-05 08:44:36
586,586,124.66,Card,Success,2025-01-05 08:58:06
587,587,102.35,Card,Success,2025-01-05 08:53:54
588,588,0.0,UPI,Not_Applicable,
589,589,82.31,Wallet,Success,2025-01-05 09:25:42
590,590,760.48,UPI,Success,2025-01-05 09:52:12
591,591,0.0,UPI,Not_Applicable,
592,592,222.5,Card,Success,2025-01-05 09:51:42
593,593,208.11,Wallet,Success,2025-01-05 09:52:12
594,594,136.67,Card,Success,2025-01-05 10:01:36
595,595,0.0,Card,Not_Applicable,
596,596,96.28,UPI,Success,2025-01-05 10:27:48
597,597,0.0,UPI,Not_Applicable,
598,598,87.31,UPI,Success,2025-01-05 10:33:06
599,599,44.15,Card,Success,2025-01-05 10:37:18
600,600,350.58,Card,Refunded,2025-01-05 10:59:18
601,601,204.86,Card,Success,2025-01-05 11:18:12
602,602,83.73,UPI,Success,2025-01-05 11:47:24
603,603,25.56,Card,Success,2025-01-05 11:24:06
604,604,241.7,Card,Success,2025-01-05 12:32:54
605,605,42.29,Cash,Success,2025-01-05 12:01:00
606,606,143.94,Cash,Success,2025-01-05 12:33:36
607,607,152.36,Card,Success,2025-01-05 12:39:06
608,608,138.8,Card,Success,2025-01-05 12:46:12
609,609,477.46,Card,Success,2025-01-05 13:21:36
610,610,207.21,UPI,Success,2025-01-05 13:39:54
611,611,133.5,Card,Success,2025-01-05 13:28:00
612,612,142.69,UPI,Success,2025-01-05 13:35:42
613,613,201.81,Card,Success,2025-01-05 13:36:18
614,614,96.8,UPI,Success,2025-01-05 13:48:48
615,615,58.8,UPI,Success,2025-01-05 13:55:48
616,616,36.17,UPI,Success,2025-01-05 13:57:18
617,617,166.87,Card,Success,2025-01-05 14:35:36
618,618,51.85,Cash,Success,2025-01-05 14:20:30
619,619,0.0,Wallet,Not_Applicable,
620,620,244.62,UPI,Success,2025-01-05 14:59:18
621,621,542.99,Wallet,Success,2025-01-05 16:03:54
622,622,0.0,UPI,Not_Applicable,
623,623,0.0,Cash,Not_Applicable,
624,624,38.96,Card,Success,2025-01-05 15:34:00
625,625,208.97,UPI,Success,2025-01-05 16:06:00
626,626,99.15,Cash,Success,2025-01-05 15:55:06
627,627,83.83,UPI,Success,2025-01-05 16:05:36
628,628,216.35,Card,Success,2025-01-05 16:11:48
629,629,57.32,Cash,Success,2025-01-05 16:24:00
630,630,39.27,Cash,Success,2025-01-05 16:20:06
631,631,188.41,Cash,Success,2025-01-05 16:21:36
632,632,114.35,UPI,Success,2025-01-05 16:36:30
633,633,183.46,Wallet,Success,2025-01-05 17:18:00
634,634,124.87,Wallet,Success,2025-01-05 16:58:30
635,635,32.88,Card,Success,2025-01-05 16:36:00
636,636,0.0,Wallet,Not_Applicable,
637,637,66.84,UPI,Success,2025-01-05 16:39:48
638,638,153.74,Wallet,Success,2025-01-05 17:14:36
639,639,0.0,UPI,Not_Applicable,
640,640,76.08,Cash,Success,2025-01-05 17:33:00
641,641,0.0,UPI,Not_Applicable,
642,642,55.44,Wallet,Success,2025-01-05 17:37:00
643,643,32.03,Wallet,Success,2025-01-05 17:53:12
644,644,111.44,Card,Success,2025-01-05 18:06:48
645,645,0.0,UPI,Not_Applicable,
646,646,76.85,Card,Success,2025-01-05 18:06:12
647,647,0.0,Card,Not_Applicable,
648,648,0.0,Card,Not_Applicable,
649,649,201.38,Card,Success,2025-01-05 18:37:30
650,650,123.62,Card,Success,2025-01-05 18:32:48
651,651,81.81,Card,Success,2025-01-05 18:25:24
652,652,58.11,UPI,Failed,2025-01-05 18:23:18
653,653,272.8,Cash,Success,2025-01-05 18:57:36
654,654,0.0,UPI,Not_Applicable,
655,655,139.87,Card,Success,2025-01-05 19:03:24
656,656,147.57,Cash,Success,2025-01-05 19:04:06
657,657,0.0,Card,Not_Applicable,
658,658,857.55,UPI,Success,2025-01-05 19:46:18
659,659,0.0,Card,Not_Applicable,
660,660,0.0,Card,Not_Applicable,
661,661,0.0,UPI,Not_Applicable,
662,662,100.26,Cash,Success,2025-01-05 19:23:00
663,663,395.55,Card,Success,2025-01-05 19:56:24
664,664,119.18,Card,Success,2025-01-05 19:50:06
665,665,116.47,UPI,Success,2025-01-05 19:56:42
666,666,113.55,UPI,Success,2025-01-05 20:00:18
667,667,84.33,Wallet,Success,2025-01-05 19:57:48
668,668,128.15,Card,Success,2025-01-05 19:59:12
669,669,301.83,UPI,Success,2025-01-05 20:25:30
670,670,0.0,Cash,Not_Applicable,
671,671,88.5,Card,Success,2025-01-05 20:04:06
672,672,147.34,UPI,Success,2025-01-05 20:42:24
673,673,77.31,Card,Success,2025-01-05 20:35:06
674,674,54.93,UPI,Success,2025-01-05 20:26:00
675,675,0.0,UPI,Not_Applicable,
676,676,0.0,UPI,Not_Applicable,
677,677,0.0,UPI,Not_Applicable,
678,678,47.73,UPI,Success,2025-01-05 20:47:00
679,679,0.0,Wallet,Not_Applicable,
680,680,0.0,UPI,Not_Applicable,
681,681,0.0,Wallet,Not_Applicable,
682,682,125.23,UPI,Success,2025-01-05 21:30:24
683,683,177.19,Cash,Success,2025-01-05 21:45:06
684,684,24.4,Card,Success,2025-01-05 21:48:00
685,685,36.47,Wallet,Success,2025-01-05 22:09:00
686,686,44.58,UPI,Success,2025-01-05 22:11:06
687,687,0.0,Wallet,Not_Applicable,
688,688,44.23,Card,Success,2025-01-05 22:42:12
689,689,199.04,Card,Success,2025-01-05 22:40:30
690,690,229.79,UPI,Success,2025-01-05 23:07:06
691,691,146.23,UPI,Success,2025-01-05 23:32:36
692,692,59.07,UPI,Success,2025-01-05 23:45:06
693,693,0.0,Card,Not_Applicable,
694,694,68.31,UPI,Success,2025-01-06 00:42:18
695,695,293.36,UPI,Success,2025-01-06 01:50:00
696,696,117.55,UPI,Success,2025-01-06 02:24:00
697,697,166.51,Cash,Success,2025-01-06 02:51:54
698,698,0.0,Cash,Not_Applicable,
699,699,0.0,Wallet,Not_Applicable,
700,700,130.05,UPI,Success,2025-01-06 06:28:06
701,701,58.75,UPI,Success,2025-01-06 06:12:24
702,702,41.28,UPI,Success,2025-01-06 06:27:42
703,703,228.02,UPI,Success,2025-01-06 07:21:54
704,704,122.87,Cash,Success,2025-01-06 07:16:00
705,705,184.27,UPI,Success,2025-01-06 07:30:36
706,706,50.84,Card,Success,2025-01-06 07:37:54
707,707,264.21,Card,Success,2025-01-06 07:53:48
708,708,166.72,Card,Success,2025-01-06 08:13:12
709,709,190.68,Wallet,Success,2025-01-06 08:06:18
710,710,114.71,Card,Success,2025-01-06 08:38:12
711,711,0.0,Wallet,Not_Applicable,
712,712,164.39,UPI,Success,2025-01-06 08:40:18
713,713,0.0,Card,Not_Applicable,
714,714,103.08,UPI,Success,2025-01-06 08:36:48
715,715,0.0,UPI,Not_Applicable,
716,716,180.82,Card,Success,2025-01-06 08:44:00
717,717,0.0,Wallet,Not_Applicable,
718,718,0.0,Card,Not_Applicable,
719,719,66.7,Card,Success,2025-01-06 08:53:54
720,720,0.0,Card,Not_Applicable,
721,721,122.26,UPI,Success,2025-01-06 09:03:30
722,722,69.51,Card,Success,2025-01-06 09:17:48
723,723,98.73,Card,Success,2025-01-06 09:26:06
724,724,140.11,UPI,Success,2025-01-06 09:18:18
725,725,62.13,Card,Success,2025-01-06 09:41:24
726,726,159.52,Cash,Success,2025-01-06 09:50:06
727,727,0.0,Card,Not_Applicable,
728,728,108.79,Wallet,Success,2025-01-06 09:53:00
729,729,115.02,Card,Success,2025-01-06 10:05:30
730,730,0.0,Card,Not_Applicable,
731,731,0.0,Wallet,Not_Applicable,
732,732,0.0,Wallet,Not_Applicable,
733,733,95.24,UPI,Success,2025-01-06 10:51:12
734,734,50.56,Card,Success,2025-01-06 10:42:54
735,735,0.0,UPI,Not_Applicable,
736,736,129.69,Card,Success,2025-01-06 11:14:54
737,737,169.52,UPI,Success,2025-01-06 11:21:36
738,738,67.36,Wallet,Success,2025-01-06 11:14:00
739,739,62.21,Card,Refunded,2025-01-06 11:54:12
740,740,137.69,UPI,Success,2025-01-06 12:07:42
741,741,135.65,Wallet,Success,2025-01-06 12:01:36
742,742,94.56,Card,Success,2025-01-06 12:20:42
743,743,39.75,Wallet,Success,2025-01-06 12:50:30
744,744,0.0,UPI,Not_Applicable,
745,745,31.7,UPI,Success,2025-01-06 13:21:48
746,746,74.33,Wallet,Success,2025-01-06 13:29:54
747,747,204.02,Card,Success,2025-01-06 14:23:36
748,748,69.44,UPI,Success,2025-01-06 13:44:12
749,749,42.09,Card,Success,2025-01-06 13:55:24
750,750,102.17,Card,Success,2025-01-06 13:58:12
751,751,0.0,Card,Not_Applicable,
752,752,51.97,Card,Success,2025-01-06 14:16:42
753,753,27.03,UPI,Success,2025-01-06 14:17:42
754,754,76.09,UPI,Success,2025-01-06 14:26:00
755,755,130.2,Wallet,Success,2025-01-06 14:37:00
756,756,46.77,Card,Success,2025-01-06 14:41:00
757,757,96.49,Wallet,Success,2025-01-06 15:27:00
758,758,179.01,Wallet,Success,2025-01-06 15:36:42
759,759,39.2,Card,Success,2025-01-06 15:10:00
760,760,126.76,Cash,Success,2025-01-06 15:19:00
761,761,59.38,Card,Success,2025-01-06 15:34:48
762,762,0.0,Card,Not_Applicable,
763,763,96.23,Card,Success,2025-01-06 15:47:48
764,764,212.23,UPI,Success,2025-01-06 15:51:48
765,765,66.74,Cash,Success,2025-01-06 16:15:24
766,766,433.03,UPI,Success,2025-01-06 16:50:30
767,767,0.0,UPI,Not_Applicable,
768,768,0.0,Card,Not_Applicable,
769,769,53.15,UPI,Success,2025-01-06 16:27:24
770,770,117.42,Cash,Success,2025-01-06 16:45:12
771,771,0.0,UPI,Not_Applicable,
772,772,0.0,Cash,Not_Applicable,
773,773,0.0,Card,Not_Applicable,
774,774,397.7,Wallet,Success,2025-01-06 17:28:42
775,775,39.4,Card,Success,2025-01-06 16:59:48
776,776,117.37,Card,Success,2025-01-06 17:10:30
777,777,74.35,Cash,Success,2025-01-06 17:20:24
778,778,0.0,Card,Not_Applicable,
779,779,110.22,UPI,Success,2025-01-06 17:32:12
780,780,0.0,Card,Not_Applicable,
781,781,0.0,Cash,Not_Applicable,
782,782,64.74,Wallet,Success,2025-01-06 17:29:42
783,783,95.23,Cash,Success,2025-01-06 17:51:00
784,784,148.48,Card,Success,2025-01-06 17:55:12
785,785,88.15,Card,Success,2025-01-06 17:42:12
786,786,60.57,Card,Success,2025-01-06 17:51:12
787,787,216.59,Wallet,Success,2025-01-06 17:56:48
788,788,90.02,Wallet,Success,2025-01-06 18:23:30
789,789,125.89,Wallet,Success,2025-01-06 17:56:00
790,790,282.41,Wallet,Success,2025-01-06 18:22:24
791,791,0.0,Wallet,Not_Applicable,
792,792,157.66,Card,Success,2025-01-06 18:14:24
793,793,82.26,UPI,Success,2025-01-06 18:06:00
794,794,56.62,Cash,Success,2025-01-06 18:19:00
795,795,0.0,UPI,Not_Applicable,
796,796,97.49,UPI,Success,2025-01-06 18:35:36
797,797,0.0,Card,Not_Applicable,
798,798,0.0,Card,Not_Applicable,
799,799,179.34,Card,Success,2025-01-06 18:52:36
800,800,93.79,Cash,Success,2025-01-06 18:45:12
801,801,106.14,Card,Success,2025-01-06 18:56:36
802,802,127.36,UPI,Success,2025-01-06 18:39:30
803,803,186.95,Cash,Success,2025-01-06 18:46:00
804,804,200.59,UPI,Success,2025-01-06 19:10:54
805,805,0.0,Wallet,Not_Applicable,
806,806,0.0,Card,Not_Applicable,
807,807,115.08,UPI,Success,2025-01-06 18:54:18
808,808,108.33,Cash,Success,2025-01-06 19:01:54
809,809,162.44,Card,Success,2025-01-06 19:12:54
810,810,269.1,UPI,Success,2025-01-06 19:32:12
811,811,0.0,Wallet,Not_Applicable,
812,812,0.0,Cash,Not_Applicable,
813,813,109.96,Card,Success,2025-01-06 19:35:18
814,814,80.34,Card,Success,2025-01-06 19:39:24
815,815,0.0,Card,Not_Applicable,
816,816,0.0,UPI,Not_Applicable,
817,817,308.72,Wallet,Success,2025-01-06 20:21:18
818,818,74.47,UPI,Success,2025-01-06 20:03:54
819,819,189.91,UPI,Success,2025-01-06 20:02:42
820,820,0.0,UPI,Not_Applicable,
821,821,0.0,UPI,Not_Applicable,
822,822,276.74,UPI,Success,2025-01-06 20:37:30
823,823,324.21,Cash,Success,2025-01-06 20:51:30
824,824,71.72,Card,Success,2025-01-06 20:53:36
825,825,50.01,UPI,Success,2025-01-06 21:47:36
826,826,42.42,UPI,Success,2025-01-06 22:11:48
827,827,159.09,Cash,Success,2025-01-06 22:30:30
828,828,62.75,UPI,Success,2025-01-06 22:33:18
829,829,63.58,Card,Success,2025-01-06 22:30:12
830,830,127.18,Card,Success,2025-01-06 23:04:48
831,831,80.45,Wallet,Success,2025-01-06 22:49:30
832,832,0.0,UPI,Not_Applicable,
833,833,163.21,UPI,Success,2025-01-07 00:19:42
834,834,0.0,Card,Not_Applicable,
835,835,98.61,Cash,Success,2025-01-07 00:15:24
836,836,177.6,UPI,Success,2025-01-07 00:52:48
837,837,49.31,Card,Success,2025-01-07 00:40:00
838,838,139.8,UPI,Success,2025-01-07 01:18:36
839,839,0.0,Wallet,Not_Applicable,
840,840,0.0,Cash,Not_Applicable,
841,841,39.94,Card,Success,2025-01-07 02:48:42
842,842,0.0,UPI,Not_Applicable,
843,843,285.1,Card,Success,2025-01-07 04:13:36
844,844,75.7,Card,Success,2025-01-07 04:19:24
845,845,114.56,Card,Success,2025-01-07 05:20:12
846,846,41.39,Cash,Success,2025-01-07 05:36:00
847,847,61.88,Wallet,Refunded,2025-01-07 05:45:00
848,848,242.63,Wallet,Success,2025-01-07 06:28:42
849,849,0.0,UPI,Not_Applicable,
850,850,50.74,Wallet,Success,2025-01-07 07:01:24
851,851,123.57,UPI,Success,2025-01-07 06:46:36
852,852,66.92,UPI,Success,2025-01-07 07:06:36
853,853,0.0,Wallet,Not_Applicable,
854,854,181.69,UPI,Success,2025-01-07 07:43:06
855,855,0.0,Card,Not_Applicable,
856,856,392.18,UPI,Success,2025-01-07 07:57:48
857,857,170.6,Cash,Success,2025-01-07 07:26:12
858,858,64.18,UPI,Success,2025-01-07 07:57:30
859,859,186.56,UPI,Success,2025-01-07 08:05:12
860,860,212.95,Card,Success,2025-01-07 07:56:00
861,861,71.89,UPI,Success,2025-01-07 08:11:30
862,862,207.57,UPI,Success,2025-01-07 08:10:00
863,863,136.52,Card,Success,2025-01-07 08:39:36
864,864,147.74,UPI,Success,2025-01-07 08:35:12
865,865,112.58,UPI,Success,2025-01-07 08:54:24
866,866,145.61,Card,Success,2025-01-07 08:46:30
867,867,0.0,Cash,Not_Applicable,
868,868,47.33,UPI,Success,2025-01-07 08:48:00
869,869,211.06,UPI,Success,2025-01-07 09:26:36
870,870,0.0,Wallet,Not_Applicable,
871,871,122.24,UPI,Success,2025-01-07 09:43:30
872,872,69.23,Wallet,Success,2025-01-07 09:40:54
873,873,315.11,UPI,Success,2025-01-07 10:17:30
874,874,50.07,Card,Success,2025-01-07 10:14:18
875,875,134.3,Card,Success,2025-01-07 10:51:42
876,876,304.97,UPI,Success,2025-01-07 10:43:12
877,877,0.0,Card,Not_Applicable,
878,878,48.45,Card,Success,2025-01-07 10:30:54
879,879,80.48,UPI,Success,2025-01-07 10:44:12
880,880,0.0,UPI,Not_Applicable,
881,881,39.84,UPI,Success,2025-01-07 11:16:48
882,882,159.21,Card,Success,2025-01-07 11:45:42
883,883,26.52,UPI,Success,2025-01-07 11:56:06
884,884,146.55,UPI,Success,2025-01-07 12:10:06
885,885,31.2,Card,Success,2025-01-07 12:07:24
886,886,26.55,Cash,Success,2025-01-07 12:38:00
887,887,84.96,Cash,Success,2025-01-07 12:57:06
888,888,0.0,Card,Not_Applicable,
889,889,103.74,UPI,Success,2025-01-07 13:02:30
890,890,36.58,Card,Success,2025-01-07 13:00:00
891,891,0.0,UPI,Not_Applicable,
892,892,99.36,UPI,Success,2025-01-07 13:37:06
893,893,150.81,Wallet,Success,2025-01-07 13:36:06
894,894,57.55,Card,Success,2025-01-07 13:41:00
895,895,38.01,Wallet,Success,2025-01-07 13:56:00
896,896,24.99,Wallet,Success,2025-01-07 14:22:48
897,897,117.19,UPI,Success,2025-01-07 14:34:48
898,898,0.0,Card,Not_Applicable,
899,899,54.81,Card,Success,2025-01-07 14:53:42
900,900,336.77,Card,Success,2025-01-07 15:42:00
901,901,142.55,Wallet,Success,2025-01-07 16:13:36
902,902,175.83,Card,Success,2025-01-07 16:09:06
903,903,243.91,Wallet,Success,2025-01-07 15:43:00
904,904,103.63,Cash,Success,2025-01-07 15:59:12
905,905,174.05,UPI,Success,2025-01-07 16:52:36
906,906,52.03,Cash,Success,2025-01-07 16:05:00
907,907,36.9,Wallet,Success,2025-01-07 16:13:00
908,908,222.95,UPI,Success,2025-01-07 16:30:48
909,909,73.92,UPI,Refunded,2025-01-07 16:37:42
910,910,89.23,Card,Success,2025-01-07 16:58:00
911,911,115.89,Card,Success,2025-01-07 16:54:48
912,912,154.35,Wallet,Failed,2025-01-07 17:04:06
913,913,312.67,Wallet,Success,2025-01-07 17:19:30
914,914,176.12,Card,Success,2025-01-07 17:12:06
915,915,51.3,UPI,Success,2025-01-07 17:06:00
916,916,188.22,Card,Success,2025-01-07 17:21:36
917,917,270.73,UPI,Success,2025-01-07 17:53:24
918,918,0.0,Card,Not_Applicable,
919,919,154.1,Card,Success,2025-01-07 17:32:12
920,920,29.62,Cash,Success,2025-01-07 17:29:18
921,921,0.0,Wallet,Not_Applicable,
922,922,0.0,Card,Not_Applicable,
923,923,45.95,UPI,Success,2025-01-07 17:47:00
924,924,408.11,Cash,Success,2025-01-07 18:16:06
925,925,202.18,Cash,Success,2025-01-07 18:30:36
926,926,28.42,UPI,Success,2025-01-07 18:04:36
927,927,84.48,Cash,Success,2025-01-07 18:14:06
928,928,80.84,Wallet,Success,2025-01-07 18:23:48
929,929,0.0,UPI,Not_Applicable,
930,930,168.37,UPI,Success,2025-01-07 18:36:42
931,931,355.98,Cash,Success,2025-01-07 18:53:06
932,932,0.0,Card,Not_Applicable,
933,933,187.47,Card,Success,2025-01-07 18:42:06
934,934,82.11,UPI,Success,2025-01-07 18:42:18
935,935,0.0,Card,Not_Applicable,
936,936,280.0,Card,Success,2025-01-07 19:12:12
937,937,265.94,Card,Success,2025-01-07 19:02:18
938,938,66.28,UPI,Success,2025-01-07 19:14:06
939,939,358.58,UPI,Success,2025-01-07 19:21:24
940,940,0.0,UPI,Not_Applicable,
941,941,126.03,Card,Success,2025-01-07 19:46:00
942,942,163.15,UPI,Success,2025-01-07 19:34:30
943,943,183.04,Card,Success,2025-01-07 20:39:30
944,944,101.69,UPI,Success,2025-01-07 20:13:18
945,945,0.0,UPI,Not_Applicable,
946,946,0.0,UPI,Not_Applicable,
947,947,258.63,UPI,Success,2025-01-07 20:16:42
948,948,214.67,Card,Success,2025-01-07 20:21:24
949,949,87.14,Wallet,Success,2025-01-07 20:27:54
950,950,0.0,Wallet,Not_Applicable,
951,951,59.68,UPI,Success,2025-01-07 20:34:18
952,952,113.11,Card,Success,2025-01-07 20:38:36
953,953,400.02,Card,Success,2025-01-07 20:50:06
954,954,105.09,Card,Success,2025-01-07 20:38:54
955,955,0.0,Wallet,Not_Applicable,
956,956,165.96,UPI,Success,2025-01-07 20:55:24
957,957,183.03,UPI,Success,2025-01-07 21:12:18
958,958,0.0,Wallet,Not_Applicable,
959,959,69.7,Cash,Success,2025-01-07 21:10:24
960,960,70.63,Cash,Failed,2025-01-07 21:45:24
961,961,144.78,Card,Success,2025-01-07 21:17:00
962,962,48.16,Card,Success,2025-01-07 21:40:36
963,963,39.57,Wallet,Success,2025-01-07 21:24:30
964,964,138.79,Wallet,Success,2025-01-07 21:43:18
965,965,223.13,Card,Success,2025-01-07 21:53:36
966,966,99.15,Wallet,Success,2025-01-07 21:56:24
967,967,212.95,Card,Success,2025-01-07 22:41:48
968,968,50.02,Wallet,Success,2025-01-07 22:10:12
969,969,146.28,UPI,Success,2025-01-07 22:40:24
970,970,0.0,Wallet,Not_Applicable,
971,971,44.47,Card,Success,2025-01-07 23:23:00
972,972,0.0,UPI,Not_Applicable,
973,973,0.0,Wallet,Not_Applicable,
974,974,0.0,Cash,Not_Applicable,
975,975,120.51,UPI,Success,2025-01-08 01:09:00
976,976,503.47,Card,Success,2025-01-08 02:45:48
977,977,127.77,Card,Success,2025-01-08 02:47:42
978,978,109.5,Cash,Success,2025-01-08 03:14:42
979,979,133.6,UPI,Success,2025-01-08 05:16:30
980,980,169.47,UPI,Success,2025-01-08 06:01:48
981,981,136.17,UPI,Success,2025-01-08 05:48:06
982,982,59.48,UPI,Success,2025-01-08 05:55:00
983,983,62.2,Card,Success,2025-01-08 06:16:12
984,984,0.0,Wallet,Not_Applicable,
985,985,61.08,Wallet,Success,2025-01-08 06:53:30
986,986,0.0,Wallet,Not_Applicable,
987,987,54.6,Wallet,Success,2025-01-08 07:18:00
988,988,46.2,Cash,Success,2025-01-08 07:25:30
989,989,204.4,Cash,Success,2025-01-08 07:36:24
990,990,56.61,Card,Success,2025-01-08 07:34:24
991,991,0.0,Wallet,Not_Applicable,
992,992,0.0,UPI,Not_Applicable,
993,993,194.1,UPI,Success,2025-01-08 08:37:48
994,994,0.0,UPI,Not_Applicable,
995,995,80.84,Card,Success,2025-01-08 08:31:24
996,996,0.0,Cash,Not_Applicable,
997,997,35.81,UPI,Success,2025-01-08 08:39:36
998,998,74.39,UPI,Success,2025-01-08 09:01:36
999,999,0.0,Cash,Not_Applicable,
1000,1000,126.35,Wallet,Success,2025-01-08 09:33:48
1001,1001,51.49,Card,Success,2025-01-08 09:48:54
1002,1002,81.22,Card,Success,2025-01-08 09:31:00
1003,1003,0.0,Wallet,Not_Applicable,
1004,1004,58.19,UPI,Success,2025-01-08 09:59:54
1005,1005,42.34,Card,Success,2025-01-08 09:59:30
1006,1006,196.83,UPI,Success,2025-01-08 10:24:48
1007,1007,97.47,Cash,Success,2025-01-08 10:30:18
1008,1008,214.16,Cash,Success,2025-01-08 11:14:30
1009,1009,156.74,UPI,Success,2025-01-08 10:38:18
1010,1010,75.54,UPI,Success,2025-01-08 10:50:48
1011,1011,172.05,Card,Success,2025-01-08 10:42:12
1012,1012,97.14,Card,Success,2025-01-08 11:04:12
1013,1013,116.71,Cash,Success,2025-01-08 10:49:18
1014,1014,0.0,Card,Not_Applicable,
